account,total_sent,avg_sent,max_sent,std_sent,n_sent,total_recv,avg_recv,max_recv,std_recv,n_recv,unique_dest,unique_source,drain_rate,tx_count,passthrough_ratio,fanout_ratio,degree_ratio,round_tx_count,small_round_tx_rate,cashout_rate,out_degree,in_degree,pagerank,betweenness,clustering,component_size,degree_ratio_graph,active_days,max_gap_days,burst_ratio,weekly_cv,max_weekly_txns,mean_weekly_txns,tx_velocity_1d,tx_velocity_7d,tx_velocity_30d,sudden_wakeup,small_round_txns,is_fraud
ACC004471,28276.64,3534.58,11616.77,4007.5581723467044,8.0,3331.75,416.46875,947.82,297.7798982200252,8.0,8.0,8.0,0.0,16.0,8.487023333537323,0.9999998750000157,1.0,0.0,0.0,0.0,8,8,4.607942328866648e-05,0.0008423369347739096,1.6474120055796614e-06,5000,1.0,154,24.033657407407407,2.25,0.48850421045919723,3,1.3333333333333333,1,1,1,0,0,0
ACC004472,84587.65,12083.949999999999,50000.0,17685.315730359467,7.0,15341.65,1917.70625,10848.47,3648.017066544264,8.0,7.0,8.0,0.0,15.0,5.513595343035879,0.9999998571428775,0.8888888888888888,1.0,0.1428571224489825,0.0,7,8,0.00018198018674629328,0.0006492597038815527,0.0,5000,0.8888888888888888,174,36.79034722222222,1.6,0.36181361349331637,2,1.25,1,1,1,0,0,0
ACC004473,2097.16,524.29,1031.83,379.0945806347891,4.0,33147.16,6629.432000000001,31690.77,14013.431700321302,5.0,4.0,5.0,0.0,9.0,0.06326816535524406,0.9999997500000625,0.8333333333333334,0.0,0.0,0.0,4,5,0.0002617423088777793,4.5018007202881156e-05,0.0,5000,0.8333333333333334,147,43.1643287037037,1.7777777777777777,0.3142696805273545,2,1.125,1,1,2,0,0,0
ACC004474,12672.839999999998,2534.5679999999998,12377.46,5502.671767325396,5.0,16905.88,1690.5880000000002,7989.56,2545.5679626397286,10.0,5.0,10.0,0.0,15.0,0.7496113777721353,0.99999980000004,0.5454545454545454,0.0,0.0,0.0,5,10,0.00013125744732132968,0.003626450580232093,0.0,5000,0.5454545454545454,158,30.804780092592594,1.6,0.36181361349331637,2,1.25,1,1,1,0,0,0
ACC004475,3491.62,698.324,1588.94,631.5745819220404,5.0,11499.82,1277.7577777777778,5577.52,1763.6406047135695,9.0,5.0,9.0,0.0,14.0,0.303623882782198,0.99999980000004,0.6,0.0,0.0,0.0,5,9,0.00012913865796145674,0.006325530212084834,0.0,5000,0.6,169,48.80855324074074,2.142857142857143,0.49943278484292936,3,1.4,1,1,1,0,0,0
ACC004476,3677.9799999999996,525.4257142857142,1202.34,490.3525689697547,7.0,20905.960000000003,2322.884444444445,15435.95,5026.198326926901,9.0,7.0,9.0,0.0,16.0,0.17592973486144953,0.9999998571428775,0.8,0.0,0.0,0.0,7,9,0.00024167361457521464,0.009275710284113645,0.0,5000,0.8,130,31.164490740740742,1.875,0.4370036867375632,3,1.6,1,1,2,0,0,0
ACC004477,30175.41,3771.92625,24416.5,8366.650699266767,8.0,26069.21,2606.921,10865.56,3343.055966156481,10.0,8.0,10.0,0.0,18.0,1.157511485727511,0.9999998750000157,0.8181818181818182,0.0,0.0,0.0,8,10,0.0001995081818511226,1.809769133784167e-05,7.19376468862656e-06,5000,0.8181818181818182,173,30.580625,2.1666666666666665,0.46976484792466017,3,1.3846153846153846,1,1,3,0,0,0
ACC004478,56997.56,7124.695,31006.21,12200.04602662278,8.0,6825.889999999999,758.4322222222222,3397.58,1135.8739192223072,9.0,8.0,9.0,0.0,17.0,8.350201950463573,0.9999998750000157,0.9,0.0,0.0,0.0,8,9,4.942818249758515e-05,0.004515806322529012,0.0,5000,0.9,167,34.771400462962966,2.1176470588235294,0.5597375019520652,3,1.4166666666666667,1,1,3,0,0,0
ACC004479,8757.619999999999,1251.0885714285712,6434.66,2293.2824735985505,7.0,1008.3800000000001,336.1266666666667,627.45,258.67315754313074,3.0,7.0,3.0,0.0,10.0,8.68484102353791,0.9999998571428775,2.0,0.0,0.0,0.0,7,3,8.748948646113144e-05,6.20248099239696e-05,0.0,5000,2.0,154,28.428229166666668,1.0,0.0,1,1.0,1,2,3,0,0,0
ACC004480,67004.53,6091.320909090909,44171.91,13083.139835825692,11.0,14419.89,2883.978,8061.01,3100.301402439769,5.0,11.0,5.0,0.0,16.0,4.6466741421296085,0.9999999090909174,2.0,0.0,0.0,0.0,11,5,0.00035334964336906986,0.00021308523409363747,3.0567796372014747e-06,5000,2.0,152,27.331238425925925,1.625,0.3563048203434806,2,1.2307692307692308,1,1,3,0,0,0
ACC004481,5153.84,1288.46,3993.32,1840.4771310903775,4.0,14273.51,1427.351,7004.08,2310.5829382524516,10.0,4.0,10.0,0.0,14.0,0.36107726828502046,0.9999997500000625,0.45454545454545453,0.0,0.0,0.0,4,10,0.00010526440859561854,0.0005992396958783514,0.0,5000,0.45454545454545453,173,35.784166666666664,1.8571428571428572,0.2575393768188564,2,1.0769230769230769,1,1,1,0,0,0
ACC004482,25597.16,2844.128888888889,10038.38,4105.178362627635,9.0,20328.78,2258.753333333333,10629.17,3667.9098549207833,9.0,9.0,9.0,0.0,18.0,1.2591586902283778,0.9999998888889013,1.0,0.0,0.0,0.0,9,9,0.00016574850548751799,0.0006462585034013606,0.0,5000,1.0,163,39.56028935185185,2.0,0.5318160234783104,3,1.5,1,2,3,0,0,0
ACC004483,7186.4400000000005,1197.74,3446.71,1253.1474763650126,6.0,7481.02,680.0927272727273,1606.92,651.3597707425738,11.0,6.0,11.0,0.0,17.0,0.9606230165190545,0.9999998333333611,0.5833333333333334,0.0,0.0,0.0,6,11,0.00012315414328543394,0.0009613845538215287,0.0,5000,0.5833333333333334,164,44.97303240740741,1.7647058823529411,0.4842780013815086,3,1.7,1,1,1,0,0,0
ACC004484,13150.33,1878.6185714285714,8144.69,3087.0635450992827,7.0,35244.479999999996,4405.5599999999995,19773.89,6506.294288910875,8.0,7.0,8.0,0.0,15.0,0.3731174356843081,0.9999998571428775,0.8888888888888888,0.0,0.0,0.0,7,8,0.00023579966264307425,4.30172068827531e-05,0.0,5000,0.8888888888888888,137,32.79071759259259,1.4666666666666668,0.36998498468030955,2,1.3636363636363635,1,1,1,0,0,0
ACC004485,4173.35,1391.1166666666668,2025.36,902.12632576227,3.0,4831.25,603.90625,2014.74,780.2349757044349,8.0,3.0,8.0,0.0,11.0,0.8638240619169316,0.9999996666667778,0.4444444444444444,0.0,0.0,0.0,3,8,0.0001378989570816833,0.00018607442977190878,0.0,5000,0.4444444444444444,146,38.801574074074075,1.8181818181818181,0.28747978728803447,2,1.1,1,1,1,0,0,0
ACC004486,16867.66,2108.4575,10687.79,3530.0884871052253,8.0,6369.54,1273.908,2097.71,601.0828248835596,5.0,8.0,5.0,0.0,13.0,2.6481755350232237,0.9999998750000157,1.5,0.0,0.0,0.0,8,5,0.00011963222415704869,0.0,0.0,5000,1.5,160,39.499976851851855,1.5384615384615383,0.37157376272280607,2,1.3,1,1,1,0,0,0
ACC004487,11565.83,1445.72875,6937.65,2364.6237762874516,8.0,17180.41,1908.9344444444444,5155.36,1934.5746914445506,9.0,8.0,9.0,0.0,17.0,0.6731987187341164,0.9999998750000157,0.9,0.0,0.0,0.0,8,9,0.00019012006952923898,0.0048139255702280915,0.0,5000,0.9,175,34.29121527777778,1.2941176470588236,0.3379154497963546,2,1.5454545454545454,1,1,1,0,0,0
ACC004488,40711.189999999995,5088.898749999999,21485.64,7655.084598579724,8.0,9853.85,985.385,3881.3,1180.4792257407819,10.0,8.0,10.0,0.0,18.0,4.131500885021437,0.9999998750000157,0.8181818181818182,0.0,0.0,0.0,8,10,0.00010031065534800189,0.00101140456182473,3.3782891763663985e-06,5000,0.8181818181818182,158,31.913935185185185,1.4444444444444444,0.3657114381135463,2,1.3846153846153846,1,1,1,0,0,0
ACC004489,1992.69,498.1725,1330.81,565.5566304904105,4.0,3927.0199999999995,490.87749999999994,2106.99,724.8073197901829,8.0,4.0,8.0,0.0,12.0,0.5074305706343665,0.9999997500000625,0.5555555555555556,0.0,0.0,0.0,4,8,4.397312747614919e-05,0.0024419767907162865,0.0,5000,0.5555555555555556,132,30.763715277777777,2.0,0.5039526306789696,3,1.5,1,2,2,0,0,0
ACC004490,9432.91,1347.5585714285714,4353.51,1588.743354147428,7.0,2923.2799999999997,584.656,2485.1,1064.0822130502888,5.0,7.0,5.0,0.0,12.0,3.226823977440812,0.9999998571428775,1.3333333333333333,0.0,0.0,0.0,7,5,4.185434203715529e-05,0.012951180472188876,0.0,5000,1.3333333333333333,170,53.88152777777778,1.6666666666666667,0.3513641844631533,2,1.2,1,1,1,0,0,0
ACC004491,1923.8100000000002,641.2700000000001,1648.42,878.4975315275507,3.0,3721.7200000000003,620.2866666666667,2224.25,795.0863293923916,6.0,3.0,6.0,0.0,9.0,0.5169142223173925,0.9999996666667778,0.5714285714285714,0.0,0.0,0.0,3,6,0.0001279680842953187,0.0009153661464585835,0.0,5000,0.5714285714285714,120,42.050613425925924,1.7777777777777777,0.3142696805273545,2,1.125,2,2,2,0,0,0
ACC004492,77578.88,8619.875555555556,50000.0,17496.91188565293,9.0,47953.95,2820.820588235294,27987.12,6602.873100725236,17.0,9.0,17.0,0.0,26.0,1.6177787230954328,0.9999998888889013,0.5555555555555556,1.0,0.11111109876543349,0.0,9,17,0.00032856136664065604,0.007241896758703481,0.0,5000,0.5555555555555556,163,20.048148148148147,3.4615384615384617,0.6809015133385222,5,1.4444444444444444,1,1,2,0,0,0
ACC004493,20982.7,2098.27,6109.77,1858.3420401589754,10.0,67192.77,13438.554,37771.14,18390.295545778485,5.0,10.0,5.0,0.0,15.0,0.3122761570878493,0.99999990000001,1.8333333333333333,0.0,0.0,0.0,10,5,0.0002454062096995779,0.0011544617847138855,0.0,5000,1.8333333333333333,176,50.697118055555556,2.0,0.47140452079103173,3,1.5,1,1,2,0,0,0
ACC004494,67737.61,8467.20125,50000.0,17365.008389980645,8.0,18681.54,1868.154,5762.17,2177.260673645773,10.0,8.0,10.0,0.0,18.0,3.6259114610665977,0.9999998750000157,0.8181818181818182,1.0,0.12499998437500197,0.0,8,10,0.00016654352420494134,0.0005652260904361746,1.1611620069614852e-05,5000,0.8181818181818182,153,22.25721064814815,1.5555555555555554,0.36462784628549644,2,1.2857142857142858,1,2,3,0,0,0
ACC004495,3347.09,669.418,1842.4,697.3027264538696,5.0,17971.420000000002,1497.6183333333336,5650.77,1801.7960122451223,12.0,5.0,12.0,0.0,17.0,0.18624516036093722,0.99999980000004,0.46153846153846156,0.0,0.0,0.0,5,12,0.00017584779271454705,0.010860344137655062,5.779395970019024e-07,5000,0.46153846153846156,162,22.35832175925926,1.7647058823529411,0.3104698017127927,2,1.1333333333333333,1,1,2,0,0,0
ACC004496,2718.16,1359.08,2424.93,1507.3395254553634,2.0,13652.83,1365.283,10397.23,3197.096706350414,10.0,2.0,10.0,0.0,12.0,0.19909132390873602,0.99999950000025,0.2727272727272727,0.0,0.0,0.0,2,10,0.00012062334585264435,7.603041216486595e-05,0.0,5000,0.2727272727272727,141,23.300185185185185,1.8333333333333335,0.27638539919628335,2,1.0909090909090908,1,1,1,0,0,0
ACC004497,5857.63,836.8042857142857,2193.56,953.5323185723202,7.0,6281.009999999999,1570.2524999999998,2968.98,1161.6905109759944,4.0,7.0,4.0,0.0,11.0,0.9325936432305325,0.9999998571428775,1.6,0.0,0.0,0.0,7,4,7.833617524202151e-05,3.001200480192077e-06,0.0,5000,1.6,118,39.30612268518519,1.6363636363636362,0.36078426969062594,2,1.2222222222222223,1,1,3,0,0,0
ACC004498,8373.19,930.3544444444445,3969.62,1167.7876987182979,9.0,55710.65,5064.604545454546,50000.0,14916.118688782522,11.0,9.0,11.0,0.0,20.0,0.15029783353541382,0.9999998888889013,0.8333333333333334,0.0,0.0,0.0,9,11,0.00013917917141135128,0.0014325730292116849,6.1905878402902015e-06,5000,0.8333333333333334,172,36.89094907407407,2.4,0.4618802153517006,3,1.25,1,1,2,0,0,0
ACC004499,13931.03,1071.6176923076923,5153.35,1390.5688324875896,13.0,13904.97,2780.9939999999997,8715.65,3466.158311810065,5.0,13.0,5.0,0.0,18.0,1.0018741499620731,0.9999999230769291,2.3333333333333335,0.0,0.0,0.0,13,5,9.004806494860593e-05,0.0002991196478591437,0.0,5000,2.3333333333333335,158,28.952175925925925,1.5555555555555554,0.3646278462854964,2,1.2857142857142858,1,2,3,0,0,0
ACC004500,323598.46,5484.719661016949,36601.69,4999.272461322874,59.0,573179.61,8072.952253521126,19204.67,5183.321868249631,71.0,12.0,11.0,0.0,130.0,0.564567291567534,0.20338982706118938,0.8333333333333334,0.0,0.0,0.0,12,11,0.0002242395382296551,0.0005142056822729092,4.98731258255677e-06,5000,1.0833333333333333,170,48.98513888888889,7.661538461538461,2.259982338899036,83,10.833333333333334,2,2,2,1,0,1
ACC004501,81037.47,13506.245,50000.0,20791.238142408693,6.0,37702.57000000001,4189.174444444445,19901.04,6606.453447923309,9.0,6.0,9.0,0.0,15.0,2.1493884899053457,0.9999998333333611,0.7,1.0,0.16666663888889352,0.0,6,9,0.00022036249613082389,0.0005502200880352141,3.565688836123425e-07,5000,0.7,163,27.208645833333332,2.4,0.4972652484064488,3,1.25,1,1,1,0,0,0
ACC004502,551154.08,11023.0816,22985.95,6282.136836706077,50.0,1472341.86,26291.81892857143,49867.78,17915.93765215629,56.0,16.0,12.0,0.0,106.0,0.37433838904751754,0.31999999360000014,0.8947368421052632,0.0,0.0,0.0,16,12,0.000530364185838087,0.0004801920768307323,0.0,5000,1.3076923076923077,173,31.122800925925926,10.188679245283017,2.8946350268898664,90,8.833333333333334,1,2,2,1,0,1
ACC004503,7893.29,717.5718181818182,2746.69,852.6989679461115,11.0,20318.34,2539.7925,12080.11,4205.427410993527,8.0,11.0,8.0,0.0,19.0,0.388481047153041,0.9999999090909174,1.3333333333333333,0.0,0.0,0.0,11,8,0.0001794799613768128,0.010295118047218887,1.375859406074128e-05,5000,1.3333333333333333,151,33.374467592592595,1.4736842105263157,0.36639116912546604,2,1.3571428571428572,1,1,2,0,0,0
ACC004504,259457.09,6827.818157894737,19139.45,5696.728849390702,38.0,906665.68,21587.278095238096,49286.48,15238.628194466408,42.0,21.0,11.0,0.0,80.0,0.2861662195040997,0.5526315644044325,0.9069767441860465,0.0,0.0,0.0,21,11,0.0003628855124593974,0.00936374549819928,2.9120411234871503e-06,5000,1.8333333333333333,145,22.84837962962963,10.0,2.439672109116305,50,5.0,1,1,2,1,0,1
ACC004505,5866.29,733.28625,2560.6,944.8110512075568,8.0,38868.49999999999,6478.083333333332,34609.84,13799.306339110914,6.0,8.0,6.0,0.0,14.0,0.15092658579181276,0.9999998750000157,1.2857142857142858,0.0,0.0,0.0,8,6,0.00031893380760152426,0.0018257302921168468,1.4043949634737062e-06,5000,1.2857142857142858,157,28.814074074074075,2.142857142857143,0.49943278484292936,3,1.4,1,1,2,0,0,0
ACC004506,6439.1,1073.1833333333334,3921.87,1498.5981909727059,6.0,23303.309999999998,2589.256666666666,10074.55,4013.2877423348305,9.0,6.0,9.0,0.0,15.0,0.2763169695516939,0.9999998333333611,0.7,0.0,0.0,0.0,6,9,0.00014342589955546696,0.0011524609843937576,0.0,5000,0.7,172,38.81175925925926,2.0,0.5665577237325317,3,1.5,1,1,1,0,0,0
ACC004507,3489.78,697.956,1434.17,457.66853898864406,5.0,4695.4400000000005,521.7155555555556,1980.55,667.5013402629074,9.0,5.0,9.0,0.0,14.0,0.7432274716015479,0.99999980000004,0.6,0.0,0.0,0.0,5,9,0.000240184497221721,0.00017507002801120448,0.0,5000,0.6,136,36.7025462962963,1.4285714285714286,0.3688555567816588,2,1.4,2,2,2,0,0,0
ACC004508,9000.09,2250.0225,8294.58,4039.909481076484,4.0,9026.740000000002,1805.3480000000004,4207.56,1619.7247544166262,5.0,4.0,5.0,0.0,9.0,0.9970476605067777,0.9999997500000625,0.8333333333333334,0.0,0.0,0.0,4,5,8.940660258763972e-05,6.602641056422569e-05,0.0,5000,0.8333333333333334,113,36.4109375,1.5555555555555554,0.3795166950355407,2,1.2857142857142858,1,2,3,0,0,0
ACC004509,6360.02,706.6688888888889,3394.46,1049.4180028883206,9.0,30215.75,4316.535714285715,26199.38,9666.437429216718,7.0,9.0,7.0,0.0,16.0,0.21048691492978044,0.9999998888889013,1.25,0.0,0.0,0.0,9,7,0.00011008753087487259,0.0003941576630652261,0.0,5000,1.25,152,54.14950231481482,2.25,0.6147598616533126,4,1.7777777777777777,1,3,5,0,0,0
ACC004510,34552.33,3141.120909090909,15748.47,5287.73241046567,11.0,18673.65,2334.20625,9428.22,3237.821493367492,8.0,11.0,8.0,0.0,19.0,1.850325458501668,0.9999999090909174,1.3333333333333333,0.0,0.0,0.0,11,8,0.0001858114459077551,0.002309923969587835,0.0,5000,1.3333333333333333,175,63.76340277777778,1.2631578947368423,0.3252180950806972,2,1.5833333333333333,1,2,5,0,0,0
ACC004511,34057.72,2432.694285714286,15903.37,4246.662569650729,14.0,73359.22,12226.536666666667,50000.0,18893.424620051992,6.0,14.0,6.0,0.0,20.0,0.46425957091059233,0.9999999285714337,2.142857142857143,0.0,0.0,0.0,14,6,0.0002872868104154796,0.00037114845938375355,0.0,5000,2.142857142857143,169,37.23633101851852,2.1,0.529150262212918,3,1.4285714285714286,1,1,2,0,0,0
ACC004512,34349.53,5724.921666666666,23681.56,9031.919885183697,6.0,13308.53,1901.2185714285715,6049.77,2215.278302406785,7.0,6.0,7.0,0.0,13.0,2.5810160849785047,0.9999998333333611,0.875,0.0,0.0,0.0,6,7,0.00015325339080296543,0.0007122849139655863,0.0,5000,0.875,150,56.89653935185185,2.3076923076923075,0.5191911982388868,3,1.3,1,1,2,0,0,0
ACC004513,3560.42,1186.8066666666666,3004.88,1574.5464414025182,3.0,27283.449999999997,3897.6357142857137,17967.87,6561.8052224644625,7.0,3.0,7.0,0.0,10.0,0.13049742609052384,0.9999996666667778,0.5,0.0,0.0,0.0,3,7,0.0002360022843554979,9.003601440576231e-06,0.0,5000,0.5,129,34.29043981481482,1.6,0.3703280399090206,2,1.25,1,1,2,0,0,0
ACC004514,9222.34,1024.7044444444446,4881.2,1554.3398745055013,9.0,15272.11,3818.0275,6216.92,2395.4831153843825,4.0,9.0,4.0,0.0,13.0,0.6038680967722293,0.9999998888889013,2.0,0.0,0.0,0.0,9,4,0.0004591227286381045,0.0,0.0,5000,2.0,173,39.08618055555556,1.5384615384615383,0.37157376272280607,2,1.3,2,2,3,0,0,0
ACC004515,13874.99,1982.1414285714286,9426.84,3358.637295677264,7.0,10308.82,1472.6885714285713,4363.14,1372.7079494613142,7.0,7.0,7.0,0.0,14.0,1.3459338700893086,0.9999998571428775,1.0,0.0,0.0,0.0,7,7,0.0001463405232939056,0.0002791116446578632,9.102092897444691e-06,5000,1.0,158,48.831064814814816,1.4285714285714286,0.3688555567816588,2,1.4,1,2,3,0,0,0
ACC004516,12149.43,1518.67875,7368.68,2520.829362590458,8.0,12850.21,3212.5525,9403.55,4267.963984082457,4.0,8.0,4.0,0.0,12.0,0.9454654825916881,0.9999998750000157,1.8,0.0,0.0,0.0,8,4,0.0001580288760073393,0.0008033213285314126,1.743941608694469e-05,5000,1.8,150,29.552141203703705,1.6666666666666667,0.3513641844631533,2,1.2,1,1,2,0,0,0
ACC004517,12663.539999999999,3165.8849999999998,4756.98,1751.7821866602021,4.0,4441.06,888.2120000000001,2946.63,1226.1516878918367,5.0,4.0,5.0,0.0,9.0,2.8514678921582974,0.9999997500000625,0.8333333333333334,0.0,0.0,0.0,4,5,8.589462857675857e-05,4.001600640256103e-06,0.0,5000,0.8333333333333334,172,49.15280092592592,1.0,0.0,1,1.0,1,1,2,0,0,0
ACC004518,19630.64,4907.66,8410.22,4014.96219675852,4.0,13703.04,1957.577142857143,8750.85,3049.760562824096,7.0,4.0,7.0,0.0,11.0,1.4325755451759188,0.9999997500000625,0.625,0.0,0.0,0.0,4,7,0.00027731031111583813,0.00043736087399784033,0.0,5000,0.625,139,40.98773148148148,2.454545454545454,0.5454545454545455,3,1.2222222222222223,1,1,1,0,0,0
ACC004519,7750.58,1291.7633333333333,2864.02,1065.941941114368,6.0,7327.83,1831.9575,3583.97,1912.0195431074965,4.0,6.0,4.0,0.0,10.0,1.0576910216179016,0.9999998333333611,1.4,0.0,0.0,0.0,6,4,5.315363632361553e-05,0.0005612244897959184,8.105476990303402e-06,5000,1.4,166,41.553703703703704,1.7999999999999998,0.30000000000000004,2,1.1111111111111112,1,2,2,0,0,0
ACC004520,707.86,176.965,429.79,172.02393428435087,4.0,9863.78,1972.756,4371.92,1534.7778782221224,5.0,4.0,5.0,0.0,9.0,0.07176356325143468,0.9999997500000625,0.8333333333333334,0.0,0.0,0.0,4,5,0.0001382363005856529,0.0,0.0,5000,0.8333333333333334,148,44.20509259259259,1.7777777777777777,0.3142696805273545,2,1.125,1,1,2,0,0,0
ACC004521,16165.08,2694.18,14186.31,5645.98254697267,6.0,2894.4700000000003,964.8233333333334,2044.05,939.5162760342862,3.0,6.0,3.0,0.0,9.0,5.5848151801245765,0.9999998333333611,1.75,0.0,0.0,0.0,6,3,6.341239292546889e-05,0.00017607042817126853,0.0,5000,1.75,159,41.77846064814815,1.5555555555555554,0.37951669503554064,2,1.2857142857142858,1,1,1,0,0,0
ACC004522,24335.0,3041.875,19733.99,6759.001017570148,8.0,35591.57,2965.9641666666666,16324.61,4467.5204352373,12.0,8.0,12.0,0.0,20.0,0.6837293212779394,0.9999998750000157,0.6923076923076923,0.0,0.0,0.0,8,12,0.00011952870822526783,0.0004901960784313725,0.0,5000,0.6923076923076923,175,23.873113425925926,1.5,0.3659625273557,2,1.3333333333333333,1,1,1,0,0,0
ACC004523,9583.25,1197.90625,3385.15,1233.2849040317085,8.0,49303.6,8217.266666666666,25027.52,11693.717861897758,6.0,8.0,6.0,0.0,14.0,0.19437221622367593,0.9999998750000157,1.2857142857142858,0.0,0.0,0.0,8,6,0.0002637783475062378,5.6022408963585436e-05,0.0,5000,1.2857142857142858,149,23.869409722222223,1.5714285714285714,0.367006645104718,2,1.2727272727272727,1,1,1,0,0,0
ACC004524,2777.36,694.34,1444.24,606.4461268736079,4.0,4315.6,1078.9,1908.79,736.1064921599319,4.0,4.0,4.0,0.0,8.0,0.6435628879776709,0.9999997500000625,1.0,0.0,0.0,0.0,4,4,4.894219989788071e-05,0.00029211684673869547,0.0,5000,1.0,167,88.45245370370371,1.0,0.0,1,1.0,1,1,1,0,0,0
ACC004525,6688.599999999999,955.5142857142856,1843.99,712.9964795111109,7.0,50515.45,4592.313636363636,29973.46,9135.279676923166,11.0,7.0,11.0,0.0,18.0,0.13240701606869962,0.9999998571428775,0.6666666666666666,0.0,0.0,0.0,7,11,0.00024103872077280934,0.00010404161664665866,0.0,5000,0.6666666666666666,124,33.360983796296296,1.8333333333333333,0.5649210586171627,3,1.6363636363636365,1,1,1,0,0,0
ACC004526,473.44,118.36,221.41,90.68069732124177,4.0,7718.51,964.81375,2652.53,1062.735676086385,8.0,4.0,8.0,0.0,12.0,0.06133826346518456,0.9999997500000625,0.5555555555555556,0.0,0.0,0.0,4,8,0.00013063158068787967,0.0031782713085234094,0.0,5000,0.5555555555555556,143,29.908101851851853,1.6666666666666667,0.3513641844631533,2,1.2,1,1,3,0,0,0
ACC004527,4410.55,630.0785714285714,1903.49,671.4662343068977,7.0,78374.93,5598.209285714285,50000.0,13354.955754979823,14.0,7.0,14.0,0.0,21.0,0.05627501038844597,0.9999998571428775,0.5333333333333333,0.0,0.0,0.0,7,14,0.00038918803057015394,0.0038265306122448983,3.7464555354864106e-06,5000,0.5333333333333333,160,42.360613425925926,1.4285714285714286,0.3622089663122215,2,1.4,1,1,1,0,0,0
ACC004528,18221.87,2277.73375,10806.72,3561.8316972789535,8.0,27169.31,9056.436666666666,21575.54,11032.263876967108,3.0,8.0,3.0,0.0,11.0,0.6706784235348384,0.9999998750000157,2.25,0.0,0.0,0.0,8,3,0.00011279187568880813,0.0,0.0,5000,2.25,146,39.16719907407408,1.8181818181818181,0.28747978728803447,2,1.1,1,2,3,0,0,0
ACC004529,22960.899999999998,3280.128571428571,19964.94,7368.812396258139,7.0,18143.31,3628.6620000000003,12005.2,4834.894758846361,5.0,7.0,5.0,0.0,12.0,1.265529828831369,0.9999998571428775,1.3333333333333333,0.0,0.0,0.0,7,5,0.00024050240142881363,8.445589290992779e-05,0.0,5000,1.3333333333333333,139,32.85021990740741,1.5,0.375,2,1.3333333333333333,1,1,2,0,0,0
